"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.194663450E1,-2.474733754E-2,-8.926770547E-3,2.386073291E-2,3.551693291E-2
1.195661550E1,7.951742198E-3,1.029426984E-2,-1.738961935E-3,1.312349740E-2
1.196659650E1,-9.805956522E-3,2.976008928E-3,-8.541729569E-2,8.602980772E-2
1.197657850E1,-1.914622800E-2,-8.281653640E-3,-1.292234659E-3,2.090056707E-2
1.198655950E1,-3.090526647E-2,2.678310277E-2,8.537987351E-2,9.466885914E-2
1.199654150E1,-5.129636211E-2,3.289288125E-2,-6.775285721E-2,9.112468416E-2
1.200652250E1,-5.551397361E-3,9.295254769E-3,-4.096091509E-2,4.236763315E-2
1.201650450E1,2.706949985E-2,4.754849788E-2,5.962873578E-2,8.092714998E-2
1.202648550E1,-1.245283916E-3,3.623355544E-2,-3.243041217E-2,4.864311776E-2
1.203646750E1,5.318273327E-3,2.596223135E-3,3.088850141E-2,3.145034062E-2
1.204644850E1,1.934233585E-2,3.097892311E-2,-2.789706588E-3,3.662788686E-2
1.205643050E1,1.074493485E-2,6.306674327E-2,2.148851752E-3,6.401160282E-2
1.206641150E1,-1.073766922E-3,4.384734741E-2,3.133639812E-2,5.390466305E-2
1.207639350E1,2.340483967E-3,-2.765911161E-3,-6.386328936E-3,7.342569511E-3
1.208637450E1,2.747081299E-3,-1.458106006E-2,3.507744670E-2,3.808649413E-2
1.209635650E1,-1.086882044E-3,-1.109127731E-2,5.588593304E-2,5.698627253E-2
1.210633750E1,3.690032760E-4,1.469341340E-4,-7.748613238E-2,7.748715032E-2
1.211631850E1,1.307218149E-2,-1.889559715E-2,-1.491683185E-2,2.739411238E-2
1.212630050E1,1.364032757E-2,-4.173530114E-2,2.684515178E-2,5.146412413E-2
1.213628150E1,6.646991414E-3,-1.452351524E-2,-2.449866414E-2,2.924550451E-2
1.214626350E1,-1.532956305E-2,8.487653788E-3,-2.285091877E-2,2.879583752E-2
1.215624450E1,-2.171872195E-2,-1.673796544E-2,-4.350620806E-2,5.142618506E-2
1.216622650E1,-1.298826481E-3,-1.141401163E-2,-4.724901080E-2,4.862546281E-2
1.217620750E1,-1.254668126E-2,-1.333288965E-2,-2.614524007E-2,3.191800018E-2
1.218618950E1,6.321800571E-3,-1.712247925E-2,1.262296915E-2,2.219197622E-2
1.219617050E1,-3.251627488E-3,5.787048717E-3,-1.042850912E-2,1.236190991E-2
1.220615250E1,-1.691105102E-2,-7.973551056E-3,-5.189111531E-2,5.515658629E-2
1.221613350E1,4.647243661E-3,-1.777651316E-2,-4.440609455E-2,4.805728381E-2
1.222611550E1,1.081139896E-2,-1.927890955E-4,2.596748471E-3,1.112054934E-2
1.223609650E1,8.985861687E-3,9.402377587E-3,9.930911064E-3,1.636378346E-2
1.224607850E1,-1.115135402E-2,2.751457575E-2,4.810095012E-2,5.652526849E-2
1.225605950E1,-2.583081747E-2,7.483170661E-3,-5.832773030E-2,6.422891168E-2
1.226604050E1,1.438479004E-2,-5.245011826E-3,-4.006570637E-2,4.289164442E-2
1.227602250E1,4.625128738E-3,2.334324062E-2,-9.957808256E-4,2.381785629E-2
1.228600350E1,-1.817928811E-2,4.302879204E-3,-4.141115069E-2,4.542999766E-2
1.229598550E1,-2.435755438E-2,2.175776353E-2,5.291730165E-3,3.308614721E-2
1.230596650E1,-3.155794593E-2,9.750538166E-3,-3.602411091E-2,4.887446688E-2
1.231594850E1,2.087338929E-3,2.658730784E-2,-7.689147055E-2,8.138513480E-2
1.232592950E1,-8.173142679E-3,8.788826508E-3,-4.051769614E-2,4.225786830E-2
1.233591150E1,-4.383734091E-3,1.425456159E-2,1.471744180E-2,2.095263095E-2
1.234589250E1,-2.448605837E-2,3.545570673E-2,2.504771769E-2,4.984036874E-2
1.235587450E1,-3.749496887E-2,1.706601251E-2,-8.377598226E-2,9.335703871E-2
1.236585550E1,1.791781479E-2,-2.743006064E-2,2.803973794E-2,4.312404454E-2
1.237583750E1,1.878904649E-2,3.751163344E-2,1.591495156E-2,4.487133377E-2
1.238581850E1,-3.751351437E-3,1.481148147E-2,2.160429239E-2,2.646125603E-2
1.239579950E1,1.243191709E-2,-2.897756738E-3,4.286184490E-2,4.472233563E-2
1.240578150E1,1.957910468E-2,6.488732868E-3,3.627495646E-2,4.172909610E-2
1.241576250E1,-3.286830696E-3,2.425952216E-2,4.420787394E-2,5.053378859E-2
1.242574450E1,2.512395533E-3,1.281593184E-2,3.447752237E-2,3.686814057E-2
1.243572550E1,1.095814580E-2,-3.563185867E-2,9.450328410E-2,1.015902604E-1
1.244570750E1,9.349343798E-4,-2.822932934E-2,3.328235149E-2,4.365185057E-2
1.245568850E1,-1.481437424E-2,8.528090939E-3,2.939161420E-2,3.400089711E-2
1.246567050E1,-1.419238353E-2,2.891384186E-3,-1.686161578E-2,2.222831391E-2
1.247565150E1,-9.096319245E-3,6.446692301E-4,1.427246869E-2,1.693700046E-2
1.248563350E1,5.817546743E-3,-1.685922664E-2,-3.617496908E-2,4.033244055E-2
1.249561450E1,6.611182928E-3,1.989304991E-3,-3.677430868E-2,3.741677235E-2
1.250559650E1,-1.487798670E-2,-1.310977726E-2,-2.315146565E-2,3.048296426E-2
1.251557750E1,-4.484051527E-3,-1.782506790E-2,-7.958352864E-2,8.167850264E-2
1.252555950E1,-1.411205284E-2,-1.695372770E-3,-9.799582601E-2,9.902124135E-2
1.253554050E1,6.138266522E-3,-4.396206248E-3,-1.102784872E-2,1.336481922E-2
1.254552150E1,5.228243336E-3,6.898476505E-3,-1.926131308E-2,2.111685791E-2
1.255549954E1,-1.809154561E-2,1.237847331E-2,-7.449703574E-2,7.765525712E-2
1.256548054E1,-6.936678694E-3,-1.454092897E-2,-6.057598472E-2,6.268178405E-2
1.257546254E1,2.081125920E-2,-2.743100168E-2,-6.731139243E-2,7.560682451E-2
1.258544354E1,1.701593887E-2,-7.370552374E-4,-1.956127524E-2,2.593701824E-2
1.259542554E1,7.907282803E-3,1.094323768E-2,1.142370522E-2,1.768560469E-2
1.260540654E1,-1.992566641E-2,2.369077994E-2,2.773977578E-2,4.156657787E-2
1.261538854E1,-3.149931160E-2,-1.105421144E-2,2.160136878E-2,3.976205924E-2
1.262536954E1,-9.034426695E-3,-3.255102013E-2,4.315654457E-2,5.480581280E-2
1.263535154E1,1.152430245E-3,1.764198152E-2,4.952591658E-4,1.768651716E-2
1.264533254E1,-1.712047613E-2,1.269294388E-2,-5.640808940E-3,2.204632061E-2
1.265531454E1,-3.788964451E-2,-5.079768598E-3,1.118660063E-1,1.182177337E-1
1.266529554E1,-2.105075293E-2,4.892607448E-3,5.453522623E-2,5.866142434E-2
1.267527754E1,-1.195317859E-2,1.702502718E-2,5.243724525E-2,5.641271770E-2
1.268525854E1,-1.748760589E-2,8.802430420E-3,4.659821570E-2,5.054396945E-2
1.269523954E1,-2.755381833E-2,-1.700641202E-2,4.390498817E-2,5.455345031E-2
1.270522154E1,-3.348469942E-2,6.038090698E-3,5.663086832E-2,6.606617047E-2
1.271520254E1,-2.770998239E-2,-5.955343461E-3,-4.575621665E-2,5.382323477E-2
1.272518454E1,9.112841055E-3,-1.677069157E-2,6.411471963E-2,6.689542018E-2
1.273516554E1,2.020019776E-2,2.182981676E-2,4.465460122E-2,5.365279395E-2
1.274514754E1,6.404736245E-3,1.479592239E-3,-6.446789145E-2,6.480215172E-2
1.275512854E1,2.085555414E-2,-2.768843905E-3,-3.842205405E-3,2.138651860E-2
1.276511054E1,3.092042355E-2,6.819360936E-4,-3.692165852E-2,4.816374671E-2
1.277509154E1,2.642303078E-2,2.589322964E-2,-7.000169635E-2,7.917621732E-2
1.278507354E1,1.540426009E-2,1.280154220E-2,3.525871038E-4,2.003234957E-2
1.279505454E1,1.530229812E-2,-1.176937616E-2,-9.694566607E-2,9.884908049E-2
1.280503654E1,1.683945689E-2,4.855920738E-3,-6.416383624E-2,6.651424776E-2
1.281501754E1,1.328339845E-2,1.843813475E-2,-1.038313472E-1,1.062890500E-1
1.282499854E1,2.030248292E-2,1.766040939E-2,-6.626006305E-2,7.151557053E-2
1.283498054E1,7.399049556E-3,-1.218352805E-2,1.951098919E-2,2.416325701E-2
1.284496154E1,2.181180459E-3,3.205745118E-3,4.884880900E-2,4.900245393E-2
1.285494354E1,-1.740543424E-2,2.107508740E-2,-7.614068806E-2,8.089816332E-2
1.286492454E1,-1.951450209E-2,1.385004390E-3,3.762332439E-2,4.240576102E-2
1.287490654E1,-1.137566897E-2,1.293742144E-2,6.426791668E-2,6.653681562E-2
1.288488754E1,-2.514727339E-2,2.498563214E-2,8.118215740E-2,8.858447862E-2
1.289486954E1,-2.611205255E-2,2.393052948E-2,8.686915934E-2,9.381236792E-2
1.290485054E1,-1.598926031E-2,1.133527979E-2,5.229048014E-2,5.584298815E-2
1.291483254E1,-1.774049226E-2,1.269455643E-2,1.741417766E-2,2.791290762E-2
1.292481354E1,-1.888073928E-3,1.054419719E-2,3.702456951E-2,3.854301059E-2
1.293479454E1,1.283090276E-2,9.795516045E-3,3.867173016E-2,4.190569071E-2
1.294477654E1,5.258965201E-4,2.294161913E-2,2.834437788E-2,3.646914055E-2
1.295475754E1,1.106633870E-2,7.438306985E-3,-3.736838579E-2,3.967604466E-2
1.296473954E1,-8.393040814E-3,3.956957926E-2,-9.380161822E-2,1.021515458E-1
1.297472054E1,1.867721735E-3,-2.724122298E-2,-2.958515704E-2,4.025983272E-2
1.298470254E1,2.825814058E-2,-1.492569861E-2,6.292364180E-2,7.057395898E-2
1.299468354E1,1.484486770E-2,1.047470669E-2,-5.487962723E-2,5.780884934E-2
1.300466554E1,6.664080815E-3,7.477647783E-3,-4.380324662E-2,4.493383584E-2
1.301464654E1,-9.735755674E-3,-1.104012787E-2,-2.060207963E-2,2.532024974E-2
1.302462854E1,1.280105912E-2,-1.071387608E-2,-2.150079668E-2,2.722018576E-2
1.303460954E1,7.138110705E-3,-5.885551460E-3,3.343437910E-2,3.469077754E-2
1.304459054E1,-1.616534258E-2,-1.462448020E-2,4.181870162E-2,4.715927828E-2
1.305457254E1,-2.967909393E-2,-2.186895199E-3,4.152224779E-2,5.108549881E-2
1.306455354E1,-4.374868479E-2,2.001499634E-2,-4.799277663E-2,6.795479459E-2
1.307453554E1,-1.957074499E-2,-1.028511529E-2,1.702124476E-3,2.217419410E-2
1.308451654E1,1.680266625E-2,2.918349900E-3,8.777196944E-2,8.941344965E-2
1.309449854E1,-9.974912504E-3,2.132181706E-2,2.340640426E-2,3.319606185E-2
1.310447954E1,-2.485595186E-2,-8.616744778E-3,-1.161841750E-2,2.875855105E-2
1.311446154E1,-6.790617075E-3,3.509699833E-5,4.496450365E-2,4.547439170E-2
1.312444254E1,-1.393201912E-4,5.831670281E-3,1.188095748E-2,1.323574475E-2
1.313442454E1,-2.681264720E-3,2.398717438E-2,-9.077802300E-3,2.578721020E-2
1.314440554E1,-2.003332599E-3,-1.253564007E-2,-3.512363970E-2,3.734736509E-2
1.315438654E1,-1.654108786E-2,-1.366857008E-2,3.328527510E-2,3.960236021E-2
1.316436854E1,-7.375471116E-3,1.281896965E-2,-3.985462189E-3,1.531690131E-2
1.317434954E1,-1.393715143E-2,1.115870758E-2,-4.844359696E-2,5.162889725E-2
1.318433154E1,-6.170796227E-3,-8.671393404E-3,-1.072724336E-1,1.077991039E-1
1.319431254E1,3.363071764E-3,-1.452721999E-2,6.172554731E-2,6.350113041E-2
1.320429454E1,-1.039006482E-2,-7.042445918E-3,3.048153520E-3,1.291668422E-2
1.321427554E1,-2.373705060E-2,2.493074140E-2,-2.778655350E-2,4.423891944E-2
1.322425754E1,-4.866792904E-3,2.549696658E-3,-2.374554276E-2,2.437288303E-2
1.323423854E1,-3.872639477E-3,-2.333052750E-3,-5.248636186E-2,5.268072373E-2
1.324421954E1,-1.216884720E-2,1.077465058E-2,-3.497336626E-2,3.856566199E-2
1.325420154E1,6.471713131E-3,2.382027749E-2,6.352239668E-2,6.814971439E-2
1.326418254E1,-1.091459660E-2,3.116226530E-2,5.708695114E-2,6.594797334E-2
1.327416454E1,-1.202514731E-2,8.670182847E-3,-7.972853959E-2,8.109510628E-2
1.328414554E1,1.094694815E-2,5.770219699E-3,-7.703414261E-2,7.802172926E-2
1.329412754E1,1.462351176E-2,2.924737527E-2,-2.569208086E-2,4.158532283E-2
1.330410854E1,2.300195052E-2,2.242869041E-2,3.268710494E-2,4.583211441E-2
1.331409054E1,4.271850703E-3,1.552124666E-2,7.235403121E-2,7.412330024E-2
1.332407154E1,-2.662308550E-2,9.232388064E-3,3.268593550E-2,4.315548690E-2
1.333405354E1,-4.012012202E-3,-1.396481835E-2,-7.130679488E-3,1.618514700E-2
1.334403454E1,2.065547430E-2,3.904268574E-2,6.382118940E-2,7.761523140E-2
1.335401554E1,3.041979682E-5,2.850777101E-2,5.573741376E-2,6.260473805E-2
1.336399754E1,-3.076759652E-2,-7.207515556E-4,1.337258220E-1,1.372215724E-1
1.337397854E1,-1.630684178E-2,-1.341220622E-2,3.672811568E-2,4.236454704E-2
1.338396054E1,1.773244663E-2,-1.192507655E-3,1.023145795E-2,2.050718093E-2
1.339394154E1,-1.774514034E-3,1.136606446E-2,-4.305889606E-2,4.456910199E-2
1.340392354E1,-2.715270847E-2,-1.428760292E-2,5.214313030E-2,6.050050589E-2
1.341390454E1,-4.437158227E-2,7.314958144E-4,5.858149946E-2,7.349261513E-2
1.342388554E1,-4.817936220E-2,7.962605800E-3,-1.102375567E-2,5.006173411E-2
1.343386754E1,-1.271544424E-2,-9.675611579E-3,-4.530364215E-2,4.803873410E-2
1.344384854E1,1.014938451E-2,1.749279073E-2,-1.542776155E-1,1.555975269E-1
1.345383054E1,-1.299468533E-2,-6.625311035E-3,-9.380337238E-2,9.493065503E-2
1.346381154E1,-2.177934113E-2,-2.134006220E-2,9.782391787E-3,3.202238504E-2
1.347379354E1,-2.971640647E-2,1.293340148E-2,-4.395468950E-2,5.461091848E-2
1.348377454E1,-2.198485020E-2,2.272835565E-2,-1.225418526E-1,1.265559853E-1
1.349375654E1,-1.442326404E-2,-2.325181849E-6,1.142955244E-2,1.840285901E-2
1.350373754E1,-1.215839416E-3,-3.466740613E-2,-1.201468331E-1,1.250542635E-1
1.351371854E1,-4.507004132E-4,-2.576113739E-2,-2.404608965E-2,3.524278306E-2
1.352370054E1,5.438338820E-3,-2.149856286E-2,1.262431401E-1,1.281760280E-1
1.353368154E1,-9.819883631E-3,-5.203999090E-3,-1.226880330E-1,1.231903615E-1
1.354366354E1,-1.227686880E-4,-1.348354682E-2,-3.512188554E-2,3.762137625E-2
1.355364454E1,2.170328849E-2,-2.895312784E-2,9.720060468E-2,1.037172787E-1
1.356363042E1,4.337481702E-3,-1.387626958E-2,2.265562177E-2,2.691917165E-2
1.357361142E1,-1.041627793E-2,2.354645421E-2,7.385150313E-2,7.821111728E-2
1.358359342E1,1.311796336E-2,-2.299376442E-3,1.023438156E-2,1.679615017E-2
1.359357442E1,1.637218784E-2,1.952202581E-3,-5.398324907E-2,5.644511325E-2
1.360355542E1,1.926597715E-2,2.868799316E-3,3.502482176E-4,1.948154406E-2
1.361353742E1,3.724225495E-2,1.342768307E-2,3.268301189E-2,5.133680447E-2
1.362351842E1,-5.824934563E-3,1.614770729E-2,3.328293622E-2,3.744906082E-2
1.363350042E1,-1.799562044E-2,-2.530729752E-3,1.142955244E-2,2.146815355E-2
1.364348142E1,2.654156252E-2,1.077206501E-2,-4.081239581E-2,4.986124324E-2
1.365346342E1,2.566839735E-2,2.505548352E-2,-2.614465535E-2,4.438678723E-2
1.366344442E1,2.114767510E-2,5.156362555E-3,1.771413982E-2,2.806426529E-2
1.367342642E1,9.076479254E-3,3.900266429E-2,2.415133953E-2,4.676406204E-2
1.368340742E1,-2.701199386E-2,1.320616953E-2,1.083021283E-2,3.195847674E-2
1.369338842E1,-4.646153018E-3,3.527657180E-3,-9.589433670E-5,5.834406463E-3
1.370337042E1,1.652588738E-3,2.888298410E-2,-5.997138262E-2,6.658471711E-2
1.371335142E1,-2.008922172E-2,6.568255001E-3,-7.209616899E-2,7.513039589E-2
1.372333342E1,-2.916958902E-2,1.735622627E-2,2.744683027E-2,4.365125435E-2
1.373331442E1,-2.592260505E-2,9.253876582E-3,-2.703927934E-2,3.858417178E-2
1.374329642E1,-2.031874320E-2,2.493560647E-2,-1.466405672E-1,1.501269188E-1
1.375327742E1,-2.852627653E-2,6.778311655E-3,-5.009134233E-2,5.804167932E-2
1.376325942E1,-3.485705463E-2,1.519924780E-2,2.056114912E-2,4.322952978E-2
1.377324042E1,-4.853305936E-2,1.995004656E-2,-7.104893267E-2,8.832560808E-2
1.378322142E1,-5.092968231E-2,-7.038284345E-3,-1.408032918E-1,1.498964208E-1
1.379320342E1,5.286913636E-3,1.725275796E-3,-2.075235307E-2,2.148460357E-2
1.380318442E1,2.940693116E-2,5.365188096E-2,-9.185332596E-2,1.103645116E-1
1.381316642E1,2.382892954E-2,2.734297824E-2,-1.059234810E-1,1.119608868E-1
1.382314742E1,6.461258720E-2,-2.375569773E-2,-1.476480424E-2,7.040681106E-2
1.383312942E1,6.194416466E-2,-3.962561203E-2,-2.344733477E-2,7.718190314E-2
1.384311042E1,2.693659675E-2,1.660673656E-2,-1.138593221E-1,1.181749092E-1
1.385309242E1,4.146448826E-2,-7.910830532E-3,9.241231978E-2,1.015968596E-1
1.386307342E1,2.859342815E-2,-5.837952841E-2,1.038231611E-2,6.582967384E-2
1.387305542E1,1.351573391E-2,-5.590426498E-2,-1.593950987E-3,5.753696712E-2
1.388303642E1,-9.779324282E-3,-3.259854703E-3,-3.538150191E-3,1.089863950E-2
1.389301842E1,2.419787971E-4,-8.402193077E-3,8.208496749E-2,8.251422478E-2
1.390299942E1,1.270680132E-2,-1.940340499E-2,1.667041183E-2,2.856322033E-2
1.391298042E1,-6.207288220E-3,-5.799509682E-2,1.008293867E-2,5.919144646E-2
1.392296242E1,-8.554720895E-3,-3.261044246E-2,2.250768721E-2,4.053665244E-2
1.393294342E1,-1.156228652E-2,-1.048660212E-2,8.343216598E-2,8.487980687E-2
1.394292542E1,-3.146241247E-2,-3.285129293E-2,-6.685589433E-2,8.086285582E-2
1.395290642E1,-3.552285150E-2,-2.512015464E-2,-8.796258867E-2,9.813415386E-2
1.396288842E1,-6.435983445E-3,-2.736771014E-3,8.687383711E-2,8.715489300E-2
1.397286942E1,-1.095321906E-2,2.982175000E-2,-1.222185016E-2,3.403943892E-2
1.398285142E1,-2.328767380E-2,-1.362227658E-2,-5.323655963E-2,5.968260594E-2
1.399283242E1,-1.080978641E-2,-2.120692384E-2,-1.291287410E-1,1.313042911E-1
1.400281442E1,3.768349476E-3,-7.992294123E-3,-1.940632403E-2,2.132328857E-2
1.401279542E1,-1.367672421E-2,4.028020326E-2,6.939475536E-3,4.310108908E-2
1.402277742E1,9.416657013E-3,2.479980488E-2,6.681379437E-2,7.188732065E-2
1.403275842E1,-1.456485916E-2,3.082187512E-2,-1.211958236E-1,1.258989704E-1
1.404274042E1,-8.425527693E-3,-2.741914736E-3,-1.050300264E-1,1.054031027E-1
1.405272142E1,1.929657910E-2,3.552390902E-2,-5.398441851E-2,6.744348389E-2
1.406270342E1,2.861542830E-2,3.788998027E-2,5.858208418E-2,7.540791688E-2
1.407268442E1,-6.945826960E-3,1.834575788E-2,-1.021847713E-1,1.040506551E-1
1.408266542E1,-1.880827721E-2,-7.380716479E-3,-2.467525005E-4,2.020611675E-2
1.409264742E1,1.868133895E-2,-8.048724323E-3,-7.808430254E-2,8.069035068E-2
1.410262842E1,3.332253740E-2,2.432308322E-2,9.183636904E-3,4.226515187E-2
1.411261042E1,1.777617055E-2,1.659338846E-2,-1.000891292E-1,1.030008086E-1
1.412259142E1,-1.429805939E-2,1.780911139E-3,-5.368504107E-2,5.558497802E-2
1.413257342E1,-3.973147404E-2,2.910318201E-2,7.909002364E-2,9.317090250E-2
1.414255442E1,-1.837286064E-2,5.100864713E-2,2.445364058E-2,5.947625263E-2
1.415253642E1,4.410035141E-3,5.475780871E-2,-1.919980037E-1,1.997025274E-1
1.416251742E1,-6.526643268E-3,3.127667430E-2,-8.180839419E-3,3.298110916E-2
1.417249942E1,-3.046808432E-2,6.238430925E-4,6.192201376E-3,3.109721370E-2
1.418248042E1,4.099743849E-3,2.687854487E-2,6.083267748E-2,6.663241496E-2
1.419246242E1,4.349640941E-3,4.046805876E-2,-1.098130488E-1,1.171131455E-1
1.420244342E1,-6.678111278E-3,1.103844223E-2,-2.389230788E-2,2.715302475E-2
1.421242542E1,-1.426095812E-2,7.203705730E-3,7.789660692E-2,7.951823484E-2
1.422240642E1,-1.240586386E-2,1.485771102E-2,1.353279591E-2,2.361765441E-2
1.423238842E1,-9.799392109E-3,9.007151490E-3,3.553762257E-2,3.794837917E-2
1.424236942E1,-2.663211670E-2,2.069748974E-2,-2.688315868E-2,4.313189009E-2
1.425235142E1,-2.342409665E-2,2.908197672E-2,4.347112477E-2,5.730783858E-2
1.426233242E1,-1.679522932E-2,2.990570779E-2,8.059275806E-2,8.758780588E-2
1.427231442E1,7.982288761E-4,-1.571334139E-2,-1.625818312E-2,2.262464995E-2
1.428229542E1,7.147593016E-5,1.115439983E-2,-1.108632088E-1,1.114229635E-1
1.429227742E1,-9.587254669E-3,-9.860643977E-3,1.682243943E-2,2.172883384E-2
1.430225842E1,-3.768867959E-3,-3.628059811E-2,-5.592510939E-2,6.676903493E-2
1.431224042E1,1.236597374E-2,-4.174998770E-3,-8.825845778E-2,8.921829012E-2
1.432222142E1,2.723342746E-2,1.213253851E-2,-1.375083858E-1,1.407032843E-1
1.433220342E1,1.416682594E-2,-1.306528817E-2,-7.239437699E-2,7.491559606E-2
1.434218442E1,2.205788101E-2,-1.978905627E-2,-8.327604532E-3,3.078158313E-2
1.435216642E1,3.929927801E-2,-8.963005012E-3,-1.159543794E-1,1.227606892E-1
1.436214742E1,2.014314858E-2,4.388152622E-5,-1.366125923E-1,1.380896403E-1
1.437212942E1,4.364064834E-3,-1.187280336E-2,-1.461686969E-2,1.933032335E-2
1.438211042E1,1.267374628E-2,1.390591222E-3,2.145869672E-2,2.496063408E-2
1.439209242E1,-1.824519034E-2,2.583345100E-2,-3.138142169E-2,4.455387512E-2
1.440207342E1,-1.163236402E-2,-3.302558107E-2,-4.769807696E-2,5.917015670E-2
1.441205542E1,1.478659197E-2,9.641058189E-3,-4.395468950E-2,4.736673975E-2
1.442203642E1,-9.529902848E-3,3.654823157E-2,-2.584176958E-2,4.576449862E-2
1.443201842E1,-2.893377493E-2,1.740220457E-2,-3.422433794E-2,4.807603730E-2
1.444199942E1,-2.565236547E-2,1.312261373E-3,4.211574018E-2,4.933053269E-2
1.445198142E1,-2.814262038E-3,1.061938416E-2,-3.347881794E-2,3.523524715E-2
1.446196242E1,-6.693612110E-3,7.103878227E-3,-4.949609578E-2,5.044931145E-2
1.447194442E1,-1.546257350E-2,-1.611443755E-2,-3.856706500E-2,4.456663303E-2
1.448192542E1,-1.953726511E-2,5.347269578E-3,4.915227950E-2,5.316243598E-2
1.449190742E1,-3.021126136E-2,4.283814540E-2,-6.356391191E-2,8.239052077E-2
1.450188842E1,-1.565660741E-2,5.671790047E-3,-4.320741534E-2,4.630528370E-2
1.451187042E1,4.246425022E-3,1.883953240E-2,2.100904584E-2,2.853664510E-2
1.452185242E1,2.236642785E-3,2.702247316E-2,2.505181074E-2,3.691625453E-2
1.453183342E1,-3.968114117E-3,4.083065009E-3,-5.143795609E-2,5.175210794E-2
1.454181542E1,-2.242545389E-3,1.010666558E-2,-2.374495804E-2,2.590360460E-2
1.455179642E1,1.044373358E-2,3.707905825E-2,2.385488570E-2,4.530986320E-2
1.456177450E1,1.570643209E-3,2.544917929E-2,8.447764814E-2,8.824171736E-2
1.457175550E1,3.261878388E-5,3.211715673E-3,-9.526868463E-3,1.005372589E-2
1.458173750E1,1.104528758E-3,-1.828514327E-2,-8.137686968E-2,8.341319660E-2
1.459171850E1,4.178951922E-3,1.911212686E-2,5.229691207E-2,5.583640429E-2
1.460170050E1,-5.676506077E-3,1.840345802E-2,-4.006044388E-2,4.444939991E-2
1.461168150E1,-4.237112303E-3,-2.032322226E-2,-4.440375566E-2,4.901713987E-2
1.462166350E1,3.086264346E-3,-2.329711157E-2,-2.359877765E-2,3.330439523E-2
1.463164450E1,-2.124213504E-3,-8.069463666E-3,-1.072747725E-1,1.075988167E-1
1.464162650E1,-4.768603650E-3,6.303549721E-3,-4.545040727E-2,4.613256811E-2
1.465160750E1,-1.414584449E-2,-6.449798634E-4,-9.095460892E-2,9.205032210E-2
1.466158950E1,-6.896733760E-3,-2.444807202E-2,-4.470196366E-2,5.141535488E-2
1.467157050E1,-2.168354044E-2,1.624845299E-3,3.478099287E-2,4.101869711E-2
1.468155250E1,-1.130994490E-2,1.849780376E-2,1.250134706E-3,2.171742237E-2
1.469153450E1,-1.042749042E-2,7.153337449E-4,-2.823795855E-2,3.011024015E-2
1.470151550E1,-1.524492917E-2,-1.338336757E-2,-9.525699019E-3,2.241118771E-2
1.471149750E1,1.562751181E-2,-1.700227786E-2,-5.577951372E-2,6.037094275E-2
1.472147850E1,1.941652925E-2,1.912074693E-2,3.298648238E-2,4.278682731E-2
1.473146050E1,-7.890707317E-3,6.797328810E-3,2.565231979E-2,2.768588903E-2
1.474144150E1,5.605084965E-3,1.828951041E-2,1.098282516E-2,2.205777906E-2
1.475142350E1,-3.856084548E-4,2.410327816E-2,-4.170818925E-2,4.817353799E-2
1.476140450E1,1.031563844E-2,2.344473093E-3,-2.524301469E-2,2.737003364E-2
1.477138650E1,2.597639030E-2,1.726839469E-2,-6.476142168E-2,7.188193129E-2
1.478136750E1,6.833739148E-3,3.105497346E-3,-6.056955278E-2,6.103289956E-2
1.479134950E1,6.694700468E-3,9.811700955E-3,-2.239892900E-2,2.535351081E-2
1.480133050E1,7.576917973E-3,1.163423696E-2,-1.101165193E-1,1.109883462E-1
1.481131250E1,8.401566100E-3,3.944828608E-3,-1.798714632E-1,1.801107749E-1
1.482129450E1,1.931091848E-2,2.285827347E-3,-3.287713945E-2,3.819741978E-2
1.483127550E1,9.573798649E-3,1.703938027E-2,-8.421920121E-2,8.645734181E-2
